record_id,actor_pseudo_id,event_hour,day_of_week,month,quarter,is_weekend,is_business_hours,is_night_login,ip_country,continent,ip_version,login_type,login_challenge_method,new_ip,distinct_ips_7d,distinct_ips_30d,is_new_country,is_new_region,is_new_city,distinct_countries_cumulative,distinct_regions_cumulative,distinct_cities_cumulative,country_changed,continent_changed,countries_seen_30d,regions_seen_30d,cities_seen_30d,logins_24h,logins_7d,logins_30d,avg_logins_per_day,hours_since_last_login,days_since_first_login,abnormal_login_hour,abnormal_weekday,impossible_travel,travel_distance_km,travel_speed_kmh,multiple_country_logins_24h,distinct_users_per_network_24h,geo_jump,risk_score,risk_level,label
14700,U000001,10.0,0.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,22.0,0,0,0,2,2,3,0,0,1.0,1.0,1.0,1,5,22,0.73,26.91,135.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
14510,U000001,17.0,1.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,21.0,0,0,0,2,2,3,0,0,1.0,1.0,1.0,1,5,21,0.7,31.34,136.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
14344,U000001,7.0,3.0,5.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,5.0,21.0,0,0,0,2,2,3,0,0,1.0,1.0,1.0,1,5,21,0.7,37.54,138.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
14129,U000001,18.0,4.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,21.0,0,0,0,2,2,3,0,0,1.0,1.0,1.0,1,5,21,0.7,35.4,139.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
14013,U000001,10.0,6.0,5.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,5.0,21.0,0,0,0,2,2,3,0,0,1.0,1.0,1.0,1,5,21,0.7,39.38,141.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
13787,U000001,14.0,0.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,22.0,0,0,0,2,2,3,0,0,1.0,1.0,1.0,1,5,22,0.73,28.28,142.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
13477,U000001,14.0,1.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,1,2,2,4,0,0,1.0,1.0,2.0,1,6,22,0.73,24.25,143.0,0,0,0,9854.19,406.36,0,1.0,0,-39.97,low,0
13205,U000001,19.0,2.0,5.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,6,22,0.73,29.01,144.0,0,0,0,9854.19,339.68,0,1.0,0,-39.97,low,0
12950,U000001,21.0,3.0,5.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,6,22,0.73,25.36,145.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
12557,U000001,9.0,5.0,5.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,6,22,0.73,36.35,147.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
12439,U000001,18.0,6.0,5.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,6,22,0.73,32.72,148.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
11706,U000001,21.0,2.0,5.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,20.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,4,20,0.67,75.5,152.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
11261,U000001,7.0,5.0,5.0,2.0,1,0,0,Angola,Africa,4.0,exchange,none,1,4.0,20.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,4,20,0.67,57.43,154.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
10968,U000001,12.0,0.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,3.0,19.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,3,19,0.63,52.94,156.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
10581,U000001,21.0,1.0,5.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,19.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,4,19,0.63,32.88,157.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
10112,U000001,15.0,3.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,19.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,4,19,0.63,42.55,159.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
9873,U000001,21.0,4.0,5.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,5,19,0.63,29.57,160.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
9716,U000001,19.0,6.0,5.0,2.0,1,0,0,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,5,19,0.63,45.96,162.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
28533,U000001,17.0,1.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,5,19,0.63,46.26,164.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
28171,U000001,10.0,3.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,5,19,0.63,40.85,166.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
27982,U000001,19.0,4.0,6.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,5,19,0.63,33.65,167.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
27821,U000001,5.0,0.0,6.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,4.0,18.0,0,0,0,2,2,4,0,0,1.0,1.0,2.0,1,4,18,0.6,57.63,170.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
27567,U000001,15.0,1.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,1,2,2,5,0,0,1.0,1.0,3.0,1,5,18,0.6,34.42,171.0,0,0,0,82.12,2.39,0,1.0,0,-39.97,low,0
27361,U000001,21.0,2.0,6.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,2,2,5,0,0,1.0,1.0,3.0,1,5,18,0.6,29.13,172.0,0,0,0,82.12,2.82,0,1.0,0,-39.97,low,0
27220,U000001,23.0,3.0,6.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,5,18,0.6,26.03,174.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
27059,U000001,17.0,5.0,6.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,5,18,0.6,42.37,175.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
26982,U000001,20.0,6.0,6.0,2.0,1,0,0,Angola,Africa,4.0,exchange,none,1,6.0,18.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,6,18,0.6,27.26,176.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
26710,U000001,17.0,1.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,5,18,0.6,44.79,178.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
26554,U000001,18.0,2.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,6.0,18.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,6,18,0.6,24.97,179.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
26407,U000001,21.0,3.0,6.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,6.0,19.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,6,19,0.63,26.6,180.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
26246,U000001,7.0,5.0,6.0,2.0,1,0,0,Angola,Africa,4.0,exchange,none,1,6.0,19.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,6,19,0.63,34.52,182.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
26103,U000001,18.0,6.0,6.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,6.0,20.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,6,20,0.67,34.96,183.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
25846,U000001,13.0,1.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,6.0,20.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,6,20,0.67,42.73,185.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
25573,U000001,10.0,3.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,5,20,0.67,45.0,187.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
25415,U000001,16.0,4.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,5,20,0.67,29.81,188.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
25325,U000001,18.0,5.0,6.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,5,20,0.67,26.3,189.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
25232,U000001,21.0,6.0,6.0,2.0,1,0,0,Angola,Africa,4.0,exchange,none,1,5.0,21.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,5,21,0.7,26.68,190.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
25135,U000001,6.0,1.0,6.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,6.0,21.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,6,21,0.7,33.92,192.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
31857,U000001,7.0,2.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,6.0,21.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,6,21,0.7,24.6,193.0,0,0,0,9113.3,370.46,0,1.0,0,-39.97,low,0
31733,U000001,8.0,3.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,7.0,22.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,7,22,0.73,24.46,194.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
31607,U000001,15.0,4.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,7.0,22.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,7,22,0.73,31.93,195.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
31447,U000001,19.0,6.0,7.0,3.0,1,0,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,6,22,0.73,51.3,197.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
31184,U000001,8.0,2.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,21.0,0,0,0,2,2,5,0,0,1.0,1.0,2.0,1,4,21,0.7,61.49,200.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
30983,U000001,7.0,4.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,21.0,0,0,0,2,2,5,0,0,1.0,1.0,1.0,1,4,21,0.7,47.05,202.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
30757,U000001,19.0,6.0,7.0,3.0,1,0,0,Angola,Africa,4.0,exchange,none,1,3.0,20.0,0,0,0,2,2,5,0,0,1.0,1.0,1.0,1,3,20,0.67,59.63,204.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
30633,U000001,19.0,0.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,20.0,0,0,0,2,2,5,0,0,1.0,1.0,1.0,1,4,20,0.67,24.52,205.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
30177,U000001,16.0,3.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,20.0,0,0,0,2,2,5,0,0,1.0,1.0,1.0,1,4,20,0.67,68.5,208.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
30028,U000001,16.0,4.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,20.0,0,0,0,2,2,5,0,0,1.0,1.0,1.0,1,4,20,0.67,24.11,209.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29805,U000001,7.0,0.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,18.0,0,0,0,2,2,5,0,0,1.0,1.0,1.0,1,4,18,0.6,63.33,212.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29583,U000001,4.0,2.0,7.0,3.0,0,0,1,Angola,Africa,4.0,exchange,none,1,4.0,18.0,0,0,0,2,2,5,0,0,1.0,1.0,1.0,1,4,18,0.6,44.65,214.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29466,U000001,7.0,3.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,2,2,5,0,0,1.0,1.0,1.0,1,5,19,0.63,26.81,215.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29309,U000001,17.0,4.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,19.0,0,0,0,2,2,5,0,0,1.0,1.0,1.0,1,4,19,0.63,33.98,216.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29230,U000001,20.0,5.0,7.0,3.0,1,0,0,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,1,2,2,6,0,0,1.0,1.0,2.0,1,5,19,0.63,27.17,217.0,0,1,0,242.66,8.93,0,1.0,0,-39.97,low,0
29124,U000001,5.0,0.0,7.0,3.0,0,0,1,Angola,Africa,4.0,exchange,none,1,6.0,19.0,0,0,0,2,2,6,0,0,1.0,1.0,2.0,1,6,19,0.63,33.49,219.0,0,0,0,242.66,7.25,0,1.0,0,-39.97,low,0
28854,U000001,6.0,3.0,7.0,3.0,0,0,1,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,2,2,6,0,0,1.0,1.0,2.0,1,5,18,0.6,72.03,222.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
33200,U000001,17.0,6.0,8.0,3.0,1,1,0,Angola,Africa,4.0,exchange,none,1,3.0,15.0,0,0,0,2,2,6,0,0,1.0,1.0,2.0,1,3,15,0.5,83.15,225.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
33029,U000001,6.0,1.0,8.0,3.0,0,0,1,Angola,Africa,4.0,exchange,none,1,3.0,16.0,0,0,0,2,2,6,0,0,1.0,1.0,2.0,1,3,16,0.53,37.53,227.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
32786,U000001,21.0,2.0,8.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,16.0,0,0,0,2,2,6,0,0,1.0,1.0,2.0,1,4,16,0.53,38.53,228.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
32581,U000001,16.0,4.0,8.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,16.0,0,0,0,2,2,6,0,0,1.0,1.0,2.0,1,4,16,0.53,42.88,230.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
32474,U000001,20.0,5.0,8.0,3.0,1,0,0,Angola,Africa,4.0,exchange,none,1,5.0,17.0,0,0,0,2,2,6,0,0,1.0,1.0,2.0,1,5,17,0.57,28.02,231.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
32342,U000001,7.0,0.0,8.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,5.0,17.0,0,0,0,2,2,6,0,0,1.0,1.0,2.0,1,5,17,0.57,35.06,233.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
32090,U000001,16.0,1.0,8.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,2,2,6,0,0,1.0,1.0,2.0,1,5,18,0.6,33.07,234.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
2,U000002,23.0,2.0,12.0,4.0,0,0,1,Angola,Africa,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
3178,U000002,15.0,6.0,1.0,1.0,1,1,0,Angola,Africa,4.0,exchange,none,1,2.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,2,0.5,88.0,3.0,1,1,0,0.0,0.0,0,1.0,0,-9.97,low,0
2597,U000002,14.0,1.0,1.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,3.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,3,0.5,46.61,5.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
1871,U000002,18.0,3.0,1.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,3.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,4,0.5,52.06,7.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
1870,U000002,18.0,3.0,1.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,0,3.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,4,5,0.62,0.0,7.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
1869,U000002,18.0,3.0,1.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,0,3.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,5,6,0.75,0.0,7.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
1591,U000002,21.0,4.0,1.0,1.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,5.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,6,7,0.78,26.47,8.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
35423,U000002,10.0,0.0,1.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,6.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,6,8,0.67,61.29,11.0,1,0,0,0.0,0.0,0,1.0,0,-9.97,low,0
34450,U000002,4.0,4.0,1.0,1.0,0,0,1,Angola,Africa,4.0,exchange,none,1,3.0,7.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,9,0.56,90.11,15.0,1,0,0,0.0,0.0,0,1.0,0,-9.97,low,0
34449,U000002,4.0,4.0,1.0,1.0,0,0,1,Angola,Africa,4.0,exchange,none,0,3.0,7.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,4,10,0.62,0.03,15.0,1,0,0,0.0,0.0,0,1.0,0,31.03,low,0
33389,U000002,15.0,1.0,1.0,1.0,0,1,0,Angola,Africa,4.0,google_password,password|device_prompt,1,2.0,8.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,11,0.55,107.4,19.0,0,0,0,0.0,0.0,0,3.0,0,-37.91,low,0
37222,U000002,17.0,4.0,1.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,9.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,12,0.52,73.91,22.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
35979,U000002,19.0,3.0,1.0,1.0,0,0,0,Angola,Africa,4.0,google_password,password,1,2.0,10.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,13,0.45,145.73,28.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
35767,U000002,14.0,4.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,1,3.0,11.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,3,14,0.47,18.67,29.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
39808,U000002,14.0,6.0,2.0,1.0,1,1,0,Angola,Africa,6.0,exchange,none,1,3.0,11.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,14,0.47,48.5,31.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
38893,U000002,8.0,4.0,2.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,3.0,10.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,13,0.43,114.1,36.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
42003,U000002,14.0,4.0,2.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,1.0,5.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,5,0.17,509.94,57.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
41900,U000002,21.0,5.0,2.0,1.0,1,0,0,Angola,Africa,4.0,exchange,none,1,2.0,5.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,5,0.17,30.34,58.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
43649,U000002,8.0,5.0,3.0,1.0,1,1,0,Angola,Africa,4.0,exchange,none,1,2.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,4,0.13,155.83,65.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
43216,U000002,9.0,1.0,3.0,1.0,0,1,0,Canada,America,4.0,exchange,none,1,2.0,4.0,1,1,1,2,2,2,1,1,2.0,2.0,2.0,1,2,4,0.13,72.85,68.0,0,0,0,18677.77,256.39,1,1.0,2,10.03,low,0
46068,U000002,19.0,3.0,3.0,1.0,0,0,0,Angola,Africa,4.0,exchange,none,1,3.0,5.0,0,0,0,2,2,2,1,1,2.0,2.0,2.0,1,3,5,0.17,57.68,70.0,0,0,0,18677.77,323.82,1,1.0,2,10.03,low,0
45856,U000002,19.0,4.0,3.0,1.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,6.0,0,0,0,2,2,2,0,0,2.0,2.0,2.0,1,4,6,0.2,24.39,71.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
45731,U000002,21.0,6.0,3.0,1.0,1,0,0,Angola,Africa,4.0,exchange,none,1,4.0,7.0,0,0,0,2,2,2,0,0,2.0,2.0,2.0,1,4,7,0.23,49.22,73.0,0,1,0,0.0,0.0,1,1.0,0,-67.97,low,0
45341,U000002,20.0,1.0,3.0,1.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,8.0,0,0,0,2,2,2,0,0,2.0,2.0,2.0,1,4,8,0.27,47.2,75.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
48376,U000002,20.0,6.0,3.0,1.0,1,0,0,Angola,Africa,4.0,exchange,none,1,3.0,9.0,0,0,0,2,2,2,0,0,2.0,2.0,2.0,1,3,9,0.3,120.55,80.0,0,1,0,0.0,0.0,1,1.0,0,-67.97,low,0
48231,U000002,8.0,1.0,3.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,3.0,10.0,0,0,0,2,2,2,0,0,2.0,2.0,2.0,1,3,10,0.33,35.95,82.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
47249,U000002,6.0,6.0,3.0,1.0,1,0,1,Angola,Africa,4.0,exchange,none,1,3.0,11.0,0,0,0,2,2,2,0,0,2.0,2.0,2.0,1,3,11,0.37,117.98,87.0,0,1,0,0.0,0.0,1,1.0,0,-67.97,low,0
4667,U000002,17.0,0.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,1.0,9.0,0,0,0,2,2,2,0,0,2.0,2.0,2.0,1,1,9,0.3,202.86,95.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
4666,U000002,17.0,0.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,0,1.0,9.0,0,0,0,2,2,2,0,0,2.0,2.0,2.0,2,2,10,0.33,0.0,95.0,0,0,0,0.0,0.0,1,1.0,0,-26.97,low,0
4339,U000002,20.0,1.0,4.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,2.0,10.0,0,0,0,2,2,2,0,0,2.0,2.0,2.0,1,3,11,0.37,27.36,96.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
6137,U000002,19.0,5.0,4.0,2.0,1,0,0,Angola,Africa,4.0,exchange,none,1,1.0,6.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,1,1,7,0.23,262.73,107.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
8482,U000002,9.0,5.0,4.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,2.0,5.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,1,2,6,0.2,158.04,114.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
8340,U000002,21.0,6.0,4.0,2.0,1,0,0,Angola,Africa,4.0,exchange,none,1,2.0,6.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,1,2,7,0.23,35.4,115.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
8258,U000002,15.0,0.0,4.0,2.0,0,1,0,Angola,Africa,6.0,google_password,password,1,3.0,7.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,2,3,8,0.27,18.36,116.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
14200,U000002,8.0,4.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,1.0,5.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,1,1,5,0.17,257.3,127.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
13356,U000002,8.0,2.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,6.0,0,0,0,2,2,2,0,0,1.0,1.0,1.0,1,2,6,0.2,119.4,132.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
12606,U000002,21.0,4.0,5.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,2.0,7.0,0,0,1,2,2,3,0,0,1.0,1.0,2.0,1,2,7,0.23,60.92,134.0,0,0,0,8258.79,135.57,0,1.0,0,-39.97,low,0
12605,U000002,21.0,4.0,5.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,3.0,8.0,0,0,0,2,2,3,0,0,1.0,1.0,2.0,2,3,8,0.27,0.19,134.0,0,0,1,8258.79,43467.32,0,1.0,0,-39.97,low,0
12479,U000002,7.0,6.0,5.0,2.0,1,0,0,Angola,Africa,4.0,exchange,none,1,4.0,9.0,0,0,0,2,2,3,0,0,1.0,1.0,2.0,1,4,9,0.3,34.52,136.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
27971,U000002,5.0,5.0,6.0,2.0,1,0,1,Angola,Africa,4.0,exchange,none,1,1.0,6.0,0,0,0,2,2,3,0,0,1.0,1.0,2.0,1,1,6,0.2,477.9,156.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
