actor_pseudo_id,event_hour,day_of_week,month,quarter,is_weekend,is_business_hours,is_night_login,ip_country,continent,ip_version,login_type,login_challenge_method,new_ip,distinct_ips_7d,distinct_ips_30d,is_new_country,is_new_region,is_new_city,distinct_countries_cumulative,distinct_regions_cumulative,distinct_cities_cumulative,country_changed,continent_changed,countries_seen_30d,regions_seen_30d,cities_seen_30d,logins_24h,logins_7d,logins_30d,avg_logins_per_day,hours_since_last_login,days_since_first_login,abnormal_login_hour,abnormal_weekday,impossible_travel,travel_distance_km,travel_speed_kmh,multiple_country_logins_24h,distinct_users_per_network_24h,geo_jump,risk_score,risk_level,label
U022032,16.0,4.0,3.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U003250,17.0,4.0,5.0,2.0,0,1,0,Angola,Africa,4.0,google_password,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000010,8.0,3.0,1.0,1.0,0,1,0,Angola,Africa,6.0,google_password,password,1,7.0,11.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,8,13,1.0,10.57,12.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U031759,5.0,4.0,2.0,1.0,0,0,1,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U017910,3.0,4.0,1.0,1.0,0,0,1,Colombia,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,1
U000664,6.0,6.0,5.0,2.0,1,0,1,Angola,Africa,4.0,exchange,none,0,3.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,6,15,0.5,0.0,126.0,0,1,0,0.0,0.0,0,1.0,0,1.03,low,0
U029459,6.0,1.0,6.0,2.0,0,0,1,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U003819,15.0,6.0,2.0,1.0,1,1,0,Angola,Africa,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000010,7.0,1.0,12.0,4.0,0,0,0,Angola,Africa,4.0,exchange,none,0,3.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,4,4,1.0,24.93,3.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
U000068,12.0,1.0,12.0,4.0,0,1,0,Angola,Africa,4.0,reauth,password,0,2.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,19,32,63,7.0,0.0,8.0,0,0,0,0.0,0.0,0,42.0,0,43.26,medium,0
U000159,7.0,2.0,2.0,1.0,0,0,0,Angola,Africa,4.0,reauth,password,0,1.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,14,53,1.77,19.31,50.0,0,0,0,0.0,0.0,0,65.0,0,66.95,high,0
U000641,12.0,3.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,7,8,18,0.75,0.27,23.0,0,0,0,0.0,0.0,0,58.0,0,59.74,high,1
U000659,17.0,1.0,6.0,2.0,0,1,0,Angola,Africa,4.0,google_password,password,0,1.0,1.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,2,2,2,0.07,0.02,70.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
U000585,7.0,0.0,1.0,1.0,0,0,0,Angola,Africa,6.0,google_password,password,1,2.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,8,10,0.59,87.67,16.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000130,8.0,3.0,3.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,15,0.5,237.84,73.0,0,0,0,0.0,0.0,0,42.0,0,43.26,medium,0
U000689,8.0,0.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,23.0,2,60.69,high,1
U000163,8.0,3.0,5.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,18,34,1.13,2.0,149.0,0,0,0,0.0,0.0,0,58.0,0,59.74,high,0
U000115,9.0,0.0,4.0,2.0,0,1,0,Angola,Africa,6.0,google_password,password,1,6.0,17.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,13,33,1.1,41.68,112.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U035340,12.0,1.0,6.0,2.0,0,1,0,Brazil,Americas,6.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000134,16.0,2.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,17,52,1.73,0.27,39.0,0,0,0,0.0,0.0,0,60.0,0,61.8,high,0
U000045,9.0,1.0,1.0,1.0,0,1,0,Angola,Africa,6.0,google_password,password,1,3.0,6.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,11,32,1.07,17.73,31.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U006906,12.0,6.0,1.0,1.0,1,1,0,Brazil,South America,4.0,federated_login,two_step_verification,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,1
U000170,21.0,3.0,5.0,2.0,0,0,0,Brazil,America,4.0,google_password,password,0,1.0,4.0,0,0,0,1,1,3,0,0,1.0,1.0,2.0,1,1,5,0.17,222.81,135.0,0,0,0,4797.21,21.53,0,1.0,0,1.03,low,0
U000797,15.0,6.0,8.0,3.0,1,1,0,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,5,21,0.7,34.47,151.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000068,9.0,4.0,3.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,33,136,638,21.27,0.0,95.0,0,0,0,0.0,0.0,0,49.0,0,50.47,medium,0
U000136,7.0,1.0,6.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,0,1.0,8.0,0,0,0,1,1,3,0,0,1.0,1.0,1.0,1,10,51,1.7,140.66,169.0,0,0,0,0.0,0.0,0,13.0,0,13.39,low,0
U018668,14.0,3.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,reauth,device_prompt,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000606,19.0,5.0,4.0,2.0,1,0,0,Angola,Africa,6.0,google_password,password,1,4.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,4,4,1.33,25.17,2.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000431,7.0,1.0,3.0,1.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,11.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,4,12,0.4,33.05,69.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000177,9.0,4.0,5.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,2.0,2.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,10,19,0.63,29.82,145.0,0,0,0,6763.24,226.8,0,51.0,0,52.53,medium,0
U019416,19.0,3.0,4.0,2.0,0,0,0,Argentina,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,1
U000664,14.0,5.0,5.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,0,2.0,5.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,3,18,0.6,0.0,139.0,0,1,0,0.0,0.0,0,1.0,0,1.03,low,0
U027632,13.0,2.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U023879,9.0,5.0,5.0,2.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U033694,14.0,5.0,1.0,1.0,1,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000293,7.0,1.0,3.0,1.0,0,0,0,Angola,Africa,4.0,reauth,password,0,5.0,18.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,4,20,71,2.37,21.14,97.0,0,0,0,0.0,0.0,0,68.0,0,70.04,high,0
U004801,15.0,5.0,1.0,1.0,1,1,0,Angola,Africa,4.0,session_refresh,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U017451,9.0,3.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000320,14.0,0.0,3.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,4,4,10,0.33,1.31,98.0,0,0,0,0.0,0.0,0,66.0,0,67.98,high,0
U000739,7.0,2.0,3.0,1.0,0,0,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,9,24,0.8,24.61,48.0,0,0,0,0.0,0.0,0,41.0,0,42.23,medium,1
U023678,6.0,6.0,2.0,1.0,1,0,1,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000146,13.0,1.0,5.0,2.0,0,1,0,Angola,Africa,4.0,google_password,password,0,2.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,24,0.8,24.89,134.0,0,0,0,0.0,0.0,0,18.0,0,18.54,low,0
U000549,12.0,4.0,4.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,3.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,5,43,1.43,25.09,94.0,0,0,0,0.0,0.0,0,62.0,0,63.86,high,0
U000639,15.0,1.0,4.0,2.0,0,1,0,Angola,Africa,6.0,reauth,none,1,2.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,4,0.13,100.61,80.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000146,12.0,1.0,4.0,2.0,0,1,0,Angola,Africa,4.0,google_password,password,0,3.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,5,12,25,0.83,2.42,120.0,0,0,0,0.0,0.0,0,66.0,0,67.98,high,0
U000425,9.0,2.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,5.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,5,16,46,1.53,2.34,36.0,0,0,0,0.0,0.0,0,66.0,0,67.98,high,0
U005193,8.0,0.0,6.0,2.0,0,1,0,South Africa,Africa,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000622,15.0,4.0,4.0,2.0,0,1,0,Angola,Africa,4.0,reauth,password,0,2.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,6,6,1.5,0.79,3.0,0,0,0,0.0,0.0,0,60.0,0,61.8,high,0
U018558,1.0,3.0,2.0,1.0,0,0,1,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U025837,10.0,6.0,3.0,1.0,1,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U019782,13.0,4.0,1.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000527,18.0,6.0,6.0,2.0,1,1,0,Angola,Africa,6.0,reauth,none,0,1.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,2,5,0.17,0.04,158.0,0,1,0,0.0,0.0,0,1.0,0,1.03,low,0
U000068,10.0,4.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,26,127,196,10.32,0.0,18.0,0,0,0,0.0,0.0,0,51.0,0,52.53,medium,0
U000338,21.0,3.0,5.0,2.0,0,0,0,Angola,Africa,4.0,google_password,password,1,1.0,4.0,0,0,0,1,1,4,0,0,1.0,1.0,2.0,1,1,4,0.13,485.2,150.0,1,0,0,0.0,0.0,0,1.0,0,-9.97,low,0
U005733,10.0,4.0,4.0,2.0,0,1,0,Angola,Africa,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000784,10.0,3.0,3.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,2.0,6.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,6,39,1.3,47.66,51.0,0,0,0,0.0,0.0,0,48.0,0,49.44,medium,0
U000014,14.0,3.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,none,0,1.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,5,0.24,293.17,20.0,0,0,0,0.0,0.0,0,64.0,0,65.92,high,0
U000662,3.0,6.0,5.0,2.0,1,0,1,Angola,Africa,4.0,exchange,none,1,6.0,20.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,7,22,0.73,37.27,83.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U011309,15.0,3.0,6.0,2.0,0,1,0,Angola,Africa,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000015,9.0,6.0,2.0,1.0,1,1,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,6,22,0.73,27.43,57.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U020170,19.0,5.0,4.0,2.0,1,0,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000194,10.0,3.0,4.0,2.0,0,1,0,Portugal,Europe,4.0,google_password,password,1,1.0,2.0,1,1,1,2,2,2,1,1,2.0,2.0,2.0,1,1,2,0.07,408.64,121.0,0,0,0,13164.42,32.22,1,1.0,2,10.03,low,0
U030171,11.0,2.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U006641,9.0,6.0,5.0,2.0,1,1,0,Angola,Africa,4.0,google_password,two_step_verification,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000241,19.0,5.0,2.0,1.0,1,0,0,Angola,Africa,4.0,exchange,none,1,5.0,10.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,8,13,0.43,57.25,49.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
U021459,13.0,5.0,6.0,2.0,1,1,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000006,11.0,0.0,8.0,3.0,0,1,0,Angola,Africa,4.0,reauth,none,0,3.0,10.0,0,0,0,4,4,5,0,0,1.0,1.0,2.0,1,3,13,0.43,42.67,232.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
U027506,13.0,4.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000225,9.0,0.0,1.0,1.0,0,1,0,Angola,Africa,4.0,google_password,password,0,1.0,3.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,2,3,13,0.43,0.24,30.0,0,0,0,0.0,0.0,0,49.0,0,50.47,medium,0
U000135,0.0,2.0,6.0,2.0,0,0,1,Brazil,America,6.0,google_password,password,1,5.0,12.0,0,0,0,2,2,3,0,0,2.0,2.0,3.0,1,5,12,0.4,55.93,185.0,1,0,0,0.0,0.0,1,1.0,0,-37.97,low,0
U002499,6.0,3.0,2.0,1.0,0,0,1,Angola,Africa,4.0,session_refresh,two_step_verification,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U001147,7.0,3.0,2.0,1.0,0,0,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,5,0.21,190.73,23.0,1,0,0,0.0,0.0,0,58.0,0,89.74,high,1
U020078,18.0,2.0,2.0,1.0,0,1,0,Brazil,Americas,4.0,exchange,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U001540,10.0,6.0,5.0,2.0,1,1,0,Angola,Africa,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U019291,17.0,5.0,2.0,1.0,1,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U007355,17.0,5.0,3.0,1.0,1,1,0,Angola,Africa,4.0,reauth,authenticator_app,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U029999,15.0,0.0,5.0,2.0,0,1,0,Brazil,Americas,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000310,21.0,4.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,10.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,5,11,0.37,25.67,200.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
U000333,7.0,4.0,2.0,1.0,0,0,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,8,60,2.0,23.87,66.0,0,0,0,0.0,0.0,0,26.0,0,26.78,low,1
U015099,15.0,6.0,2.0,1.0,1,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U013230,10.0,2.0,4.0,2.0,0,1,0,Brazil,Americas,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U017302,20.0,0.0,6.0,2.0,0,0,0,Brazil,Americas,4.0,reauth,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000048,9.0,3.0,3.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,11,0.37,239.11,89.0,0,0,0,0.0,0.0,0,38.0,0,39.14,medium,0
U013929,9.0,3.0,5.0,2.0,0,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
U000070,7.0,2.0,3.0,1.0,0,0,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,9,16,56,1.87,14.9,93.0,0,0,0,0.0,0.0,0,61.0,0,62.83,high,0
U025153,13.0,5.0,1.0,1.0,1,1,0,Brazil,Americas,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,0
U002650,15.0,6.0,6.0,2.0,1,1,0,Angola,Africa,4.0,google_password,authenticator_app,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0,1.0,2,38.03,medium,1
U031693,8.0,2.0,6.0,2.0,0,1,0,Colombia,Americas,4.0,reauth,password|device_prompt,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,1
U001131,19.0,6.0,7.0,3.0,1,0,0,Angola,Africa,4.0,google_password,device_prompt,1,1.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,2,0.07,288.99,142.0,0,1,0,2.52,0.01,0,1.0,0,-39.97,low,0
U011508,20.0,3.0,1.0,1.0,0,0,0,Angola,Africa,6.0,reauth,none,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,2,2,2.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
